out_transport,flux_sum_min_1,flux_sum_min_2,flux_sum_min_3,flux_sum_min_4,flux_sum_min_5,flux_sum_min_6,flux_sum_min_7,flux_sum_min_8,flux_sum_min_9,flux_sum_min_10,flux_sum_min_11,flux_sum_min_12
MNXM23[e],9.93715495019481,5.81392597724104,5.39923157548451,5.71594430234391,4.55963361773743,2.16619526080952,6.13690516616307,3.88501643170055,4.00093090152024,0.748739608615873,0.792197660095054,3.42020967431769
MNXM232[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM236[e],0.00765454652423231,0,0.00753986871967172,0,0.005951578927247,0,0,0,0,0,0,0
MNXM25[e],3.50937466732761,11.6075207814587,7.16386150879605,12.0768551059895,0.743294301831753,0.542164263543762,0.211129241070233,0.121051479502746,1.17095236701947,0.334597549518083,0.777435990345116,1.2243480699392
MNXM2561[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM26[e],1.36095932542581,2.11415750719201,1.67256396267435,4.57800859051175,0.245943134419438,1.42975160994632,1.58075065757476,1.67015469211677,1.26072772660946,1.35600831236738,0.747805015521734,0.2570593807753
MNXM27[e],28.0423697183989,30.0989231615002,24.3181576191014,47.916014645531,16.7126752809375,15.3357830379341,42.5217611744629,31.1033973130396,22.4297559212972,11.9626248917252,15.1312045558853,35.3914184594829
MNXM270[e],0.00592695789636334,0.00635415240838009,0.00582136693633113,0.00823388055108797,0.00460834049681259,0.00471197168739723,0.00843152463515174,0.00783336218893698,0.00714107442589898,0.00437704924604516,0.00464361196983875,0.00610520965463615
MNXM274[e],0.0302726683584635,0.0324546170096269,0.0297329632159862,0.0420555603032362,0.0235376673790538,0.0240669764660886,0.0430650518359133,0.0400098633775433,0.0364739182560196,0.0223563187946788,0.0237178207779292,0.0311831111956572
MNXM282[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM2861[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM289[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM29[e],5.49757537524828,5.01592678060715,4.0003583353009,6.38146094229362,5.16016186931256,5.29668579811855,4.42773295361362,4.33691702476652,4.45198054552687,2.72497766267789,2.9228948998561,7.59431788694263
MNXM2902[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM304[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM311[e],0.00296347894818187,0.00317707620419021,0.00291105308348306,0.00411694027451889,0.00230417024820103,0.00235598584369844,0.00421576231757541,0.00391668109339299,0.00357053721294923,0.00218852462302267,0.00232180598568103,0.00305260482731851
MNXM314[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM3230[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM328[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM355[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM37[e],0.707706910236025,0.77679099705141,0.565341206347381,2.42715589363675,1.35909463222349,0.655699471965627,0.494728504826918,1.1864911337596,1.12281118022189,0.613897151327817,0.756398121777922,1.57483513034222
MNXM386[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM39[e],0,0,0,0,0,0,0,0,0,0,0.0330653800079197,0
MNXM398[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM402[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM420[e],0,0.0144313548424849,0.00467034615650519,0.287990692622462,0.334642883386582,0.800225792205166,3.17609271943325,1.4193770805749,1.36957513548674,0.525151709505863,2.12079395547268,0.208640097748259
MNXM435[e],0.00854613431607198,0.0121338256795402,0.0196340423406518,0.979374361137606,0.209039653962075,0.187348109856935,1.21695462999602,0.861104677775884,0.611889155797702,0,0.0523740815325073,0.513386145493048
MNXM440[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM444[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM458[e],0,0,0,0,0,0,0,0.0158260849106817,0,0,0,0
MNXM461[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM490899[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM492[e],0.0786894064699097,0.073689929866851,0.0753901295678807,0.052818729634412,0.0177018162799834,0.00856436881237971,0.101759081127128,0.0550728317325948,0.0322923242891007,0.00668951890212544,0.00456018643693681,0.0614537279883692
MNXM5[e],0.0135065143157928,0.0145941561778896,0.0135077194090932,0.0214245247387765,0.0111946442433345,0.0110734154150199,0.0265892147347351,0.0238180962530326,0.0199078545364022,0.0102639262475785,0.010288510455491,0.0188191232174673
MNXM544[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM58[e],1.77435368137903,2.73769203967351,1.72535788166933,8.77475103283785,3.2543611382221,2.9745835609904,7.2401804588591,4.05101183946247,3.60232657194768,1.79823093989807,2.22327350750601,13.6753384057153
MNXM602[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM617[e],0.00889043684445256,0.00953122861257069,0.00873199353344432,0.0123508208266363,0.00691251074483026,0.00706795753059219,0.0126472869527262,0.0117500432831082,0.0107116116388479,0.00656557386912316,0.00696541795377248,0.00915781448195551
MNXM625[e],17.4878314406249,25.5113482910768,22.4069991549261,27.6750833409936,3.07080829601759,3.14178708910912,5.7474451894963,6.16660382282958,5.33748189549928,1.53590433986819,1.90785500658975,2.35395225998996
MNXM6409[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM647[e],0.797566335555393,0.0471250919035602,0.407560460048536,1.58206262745635,0.0601227407269926,0.239944824393215,1.24512979247619,0.165126252338805,0.819498136414671,0.0626642683822137,0.0710666901210981,0.569987268980904
MNXM652[e],0.000736003249147243,0.000784041293064805,0.000713906473714566,0.000940497131053597,0.000491424242465399,0.000486102520473874,0.000723258900028734,0.00104557050111294,0.000873918132745486,0.0004505674548567,0.000589522175139808,0.000826124807531414
MNXM653[e],0.115283317827066,0.123592538436423,0.113556184414773,0.160154515203176,0.0896353224357004,0.0916510188074925,0.163998825581171,0.152364163651462,0.138898700997863,0.0851365520390593,0.0903213763152371,0.118750434425877
MNXM65309[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM66[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM662[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM683[e],0,0,0,0,0.0195236409122641,0,0,0,0,0,0,0
MNXM694[e],0.0765155011408627,0.897521310208701,0.0755888763173558,0.222188365371343,0.0960688206633522,0.0819504233195249,0.302897576676392,0.170526044401246,0.169103178934806,0.0897640606965929,0.477579109608988,0
MNXM704[e],51.3661248085938,33.749252820175,33.654001894041,31.7000568766441,2.1328253980907,2.44464942228445,18.3386533008565,14.9135122220995,9.14609884906079,8.14669783180218,7.17753306749309,13.0681392735136
MNXM724515[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726092[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726638[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726711[e],3.72230960140953,4.78808061815345,5.45695049852121,6.0879080535569,0.765442567946447,1.21800818441409,2.81406786221131,3.88236201757964,2.74137474089545,0.268483231464533,0.302751488530536,0.300358068807395
MNXM726712[e],0.0574671337966652,0.0908100679964152,0.0839668616560373,0.14524018174073,0.09660671999682,0.0657275445854397,0.131529025077229,0.0307387893493699,0.139518299748639,0.00456346180734291,0.00622174372433442,0.0239557465458936
MNXM726888[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727182[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727224[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727276[e],0.00341516779885449,0.00369018172032098,0.00341540977308541,0.00541726349843219,0.00283060363659771,0.00279995051782289,0.00672317282086254,0.00602248614773045,0.00503376831062419,0.00305760233040281,0.00339517077950191,0.00475847891687531
MNXM727657[e],0,0,0,0,0,0,0,0,0,0,0,0
