out_transport,flux_sum_min_1,flux_sum_min_2,flux_sum_min_3,flux_sum_min_4,flux_sum_min_5,flux_sum_min_6,flux_sum_min_7,flux_sum_min_8,flux_sum_min_9,flux_sum_min_10,flux_sum_min_11,flux_sum_min_12
MNXM741553[e],0.779025874122165,1.23050409046103,1.44978100120301,0.627682451032574,0.925163572853735,1.02798638302571,1.03169319561763,1.10392294308363,0.970291222783054,0.526929098689466,0.558534522166036,0.652365604166325
MNXM741664[e],2.53998796224724,4.01225782208137,4.72729469476714,2.04645962404681,3.49192946850549,3.3518537722333,3.65917068236411,3.59980752384782,3.91327717684666,3.29073156139731,3.65997762461854,2.12692227015419
MNXM745[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM75[e],4.49865380708582,2.63417709743133,4.52105374890122,1.95965056412713,6.10985249795573,1.66220238131507,24.0748487008003,31.2020795012702,10.0217837055829,5.61828571106138,7.11591987409503,6.81716139959725
MNXM750[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM76[e],1.88984662909679,2.98509213196409,3.51703817430273,1.52270111126414,2.24436352836177,2.49380240791883,2.50279480145352,2.67801766549509,2.35383914390322,1.27828255006127,1.35495446174306,1.58258021836439
MNXM761[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM78362[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM821[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM83070[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM83847[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM883[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM89612[e],0.143841533414333,0.0414856791620313,0.322298066603917,0.0306503372681213,0.0655046186070102,0.0169552198535268,0.736819221360861,0.59253669806388,0.338977561184014,0.0795400489789078,0,0.0636332691885713
MNXM89812[e],0.181953325216544,0.226586770601125,2.03412478744918,0.0443323419904191,0.0862713126350045,0.0521317427541923,0.763524237920445,0.335842329415204,1.51003544918955,0.502311532828789,0.108164606182743,0.0423686359214349
MNXM9[e],0.0293708936230861,0.0153283483687915,0,0.00514765857489393,0.0661548482702907,0,0.170996147036996,0.129722183644985,0.0300593337399758,0.166007448359722,0.109878483539866,0.387641865052377
MNXM90[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM900[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM90191[e],0.0118882188536489,0,0,0.0563316755530548,0,0.106883641689343,0,0,0,0,0,0
MNXM90960[e],0.0641485787666169,0.0397430269487819,0.303421152693962,0.0276057492113495,0.199505113041379,0.0410269568003477,0.737338834383011,1.09432459055153,0.322701605118093,0.471189135551487,0.450304472094271,0.970066239523296
MNXM927[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM935[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM943[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM94643[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM95[e],12.9238891924207,22.1968307512398,51.5163571556432,9.2334633703132,16.9357446461534,25.6665367892928,10.0771158181492,10.6107153614363,16.8485186328068,6.17123365521093,7.77308349062203,16.9825924947482
WATER[e],36.1606263460253,78.8055060867378,36.0205268465112,45.1453593923713,30.5192318285294,35.1837430235105,24.1783820578384,1.59494735246259,28.7857637059205,32.2661019112754,30.7084939605243,29.816609185264
MNXM1843[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1755[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734837[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106995[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90008[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90003[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1092863[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM65054[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM13761[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90022[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM162292[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM107505[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1527[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1880[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1984[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM244[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM291[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM3548[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM376[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM555[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM611[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM742[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM770[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM4939[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM341[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731953[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731962[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM166689[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM57347[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM4778[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM8825[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM42654[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730881[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1233[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105935[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106044[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM713[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734847[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM2690[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1211[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1214[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM149105[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM255[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM2779[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM310[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM371[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM392[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM457[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM475[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM479[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM577[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM911[e],0,0,0,0,0,0,0,0,0,0,0,0
