out_transport,flux_sum_min_1,flux_sum_min_2,flux_sum_min_3,flux_sum_min_4,flux_sum_min_5,flux_sum_min_6,flux_sum_min_7,flux_sum_min_8,flux_sum_min_9,flux_sum_min_10,flux_sum_min_11,flux_sum_min_12
MNXM90[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM900[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM90191[e],0,0,0,0,0,0.107146501123181,0,0,0.0405979213176908,0,0,0
MNXM90960[e],5.99806117136315,8.74471260651393,7.95415200806547,9.87727953691709,15.6643403422099,7.94590999939404,6.18952250118393,11.9007213417515,10.1930391665589,1.71854144044311,9.96131614228458,7.66398098329103
MNXM927[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM94643[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM95[e],4.88196714496197,4.55791875951072,4.61078002598244,4.50915157439694,6.96580196893894,4.00106319204039,5.59936601626215,5.21487474755959,5.03045152317293,4.60937821431483,24.0726842669954,18.3932188990855
WATER[e],64.9486672419276,63.7574400779538,68.320812658678,67.754397966418,52.3046234349595,67.7375501148666,58.2110471476077,66.6237143801891,61.870497542101,30.471766314149,46.4575449889131,43.8167245709273
MNXM731953[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1843[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1755[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734837[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106995[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90008[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90003[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM166689[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM162292[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM57347[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM4778[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1211[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1214[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM149105[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1527[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1880[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1984[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM255[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM2779[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM291[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM310[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM3548[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM371[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM392[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM39[e],0,0.00139184691988281,0,0,0,0,0.13885541448792,0,0,0,0,0
MNXM457[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM475[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM479[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM555[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM577[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM742[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM911[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM2902[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM724515[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106046[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM761[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105765[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM289[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731835[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1108339[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1103769[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM440[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1820[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727871[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727224[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1108051[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735208[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM216[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737068[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM328[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105934[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1092863[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727182[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM65054[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM83070[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM13761[e],0,0,0,0,0,0,0,0,0,0,0,0
cpd90022[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM943[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM732105[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM66[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM11814[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105858[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM7343[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737701[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM935[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1630[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107801[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1949[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1093344[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1485[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM386[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107990[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105857[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM490899[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106005[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM732758[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730320[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM6409[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1742[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM107505[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM244[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM376[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM611[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM770[e],0,0,0,0,0,0,0,0,0,0,0,0
